219	-197 
220	-177 
221	-189 
222	-180 
223	-172 
224	-164 
225	-156 
226	-147 
227	-139 
228	-119 
229	-99 
230	-90 
231	-70 
232	-82 
233	-93 
234	-73 
235	-65 
236	-45 
237	-45 
238	-37 
239	-37 
240	-29 
241	-9 
242	-12 
243	8 
244	8 
245	28 
246	48 
247	68 
248	88 
249	77 
250	66 
251	55 
252	52 
253	40 
254	29 
255	49 
256	29 
257	18 
258	27 
259	36 
260	36 
261	56 
262	56 
263	76 
264	96 
265	116 
266	136 
267	156 
268	176 
269	196 
270	216 
271	236 
272	256 
273	276 
274	296 
275	316 
276	336 
277	356 
278	376 
279	396 
280	416 
281	436 
282	456 
283	476 
284	496 
285	516 
286	536 
287	556 
288	576 
289	596 
290	616 
291	636 
292	656 
293	676 
294	696 
295	716 
296	736 
297	756 
298	776 
299	796 
300	816 
301	836 
302	856 
303	876 
304	896 
305	916 
306	936 
307	956 
308	976 
309	996 
310	1016 
311	1036 
312	1056 
313	1076 
314	1096 
315	1116 
316	1136 
317	1156 
318	1176 
319	1196 
320	1216 
321	1236 
322	1256 
323	1276 
324	1296 
325	1316 
326	1305 
327	1285 
328	1293 
329	1313 
330	1322 
331	1310 
332	1330 
333	1330 
334	1350 
335	1348 
336	1344 
337	1344 
338	1352 
339	1348 
340	1357 
341	1377 
342	1365 
343	1361 
344	1381 
345	1390 
346	1386 
347	1394 
348	1382 
349	1382 
350	1402 
351	1411 
352	1431 
353	1431 
354	1440 
355	1438 
356	1458 
357	1458 
358	1458 
359	1447 
360	1447 
361	1443 
362	1443 
363	1452 
364	1460 
365	1460 
366	1469 
367	1457 
368	1466 
369	1486 
370	1506 
371	1526 
372	1546 
373	1566 
374	1586 
375	1606 
376	1626 
377	1646 
378	1666 
379	1686 
380	1706 
381	1726 
382	1746 
383	1766 
384	1786 
385	1806 
386	1826 
387	1846 
388	1866 
389	1886 
390	1906 
391	1926 
392	1946 
393	1966 
394	1986 
395	2006 
396	2026 
397	2046 
398	2066 
399	2086 
400	2106 
401	2126 
402	2146 
403	2166 
404	2186 
405	2206 
406	2226 
407	2246 
408	2266 
409	2286 
410	2306 
411	2326 
412	2346 
413	2366 
414	2386 
415	2406 
416	2426 
417	2446 
418	2466 
419	2486 
420	2506 
421	2526 
422	2546 
423	2566 
424	2586 
425	2606 
426	2626 
427	2646 
428	2666 
429	2686 
430	2706 
431	2726 
432	2746 
433	2766 
434	2786 
435	2806 
436	2826 
437	2846 
438	2866 
439	2886 
440	2906 
441	2926 
442	2946 
443	2966 
444	2986 
445	3006 
446	3026 
447	3046 
448	3066 
449	3086 
450	3106 
451	3126 
452	3146 
453	3166 
454	3186 
455	3206 
456	3226 
457	3246 
458	3266 
459	3286 
460	3306 
461	3326 
462	3346 
463	3366 
464	3386 
465	3406 
466	3426 
467	3446 
468	3466 
469	3486 
470	3506 
471	3526 
472	3546 
473	3566 
474	3586 
475	3606 
476	3626 
477	3646 
478	3666 
479	3686 
480	3706 
481	3726 
482	3746 
483	3766 
484	3786 
485	3806 
486	3826 
487	3846 
488	3866 
489	3886 
490	3906 
491	3926 
492	3946 
493	3966 
494	3986 
495	4006 
496	4026 
497	4046 
498	4066 
499	4086 
500	4074 
501	4082 
502	4079 
503	4076 
504	4076 
505	4085 
506	4093 
507	4093 
508	4082 
509	4082 
510	4090 
511	4110 
512	4119 
513	4139 
514	4159 
515	4179 
516	4199 
517	4219 
518	4239 
519	4259 
520	4279 
521	4299 
522	4319 
523	4339 
524	4359 
525	4379 
526	4399 
527	4419 
528	4439 
529	4459 
530	4479 
531	4499 
532	4519 
533	4539 
534	4559 
535	4579 
536	4599 
537	4619 
538	4639 
539	4659 
540	4679 
541	4687 
542	4675 
543	4683 
544	4703 
545	4703 
546	4691 
547	4699 
548	4697 
549	4706 
550	4706 
551	4706 
552	4703 
553	4712 
554	4732 
555	4741 
556	4749 
557	4757 
558	4765 
559	4774 
560	4783 
561	4783 
562	4803 
563	4823 
564	4843 
565	4852 
566	4872 
567	4892 
568	4912 
569	4932 
570	4952 
571	4972 
572	4992 
573	5012 
574	5032 
575	5052 
576	5072 
577	5092 
578	5112 
579	5132 
580	5152 
581	5172 
582	5192 
583	5212 
584	5232 
585	5252 
586	5272 
587	5292 
588	5312 
589	5332 
590	5352 
591	5372 
592	5392 
593	5412 
594	5432 
595	5452 
596	5472 
597	5492 
598	5512 
599	5532 
600	5552 
601	5572 
602	5592 
603	5612 
604	5632 
605	5652 
606	5672 
607	5692 
608	5712 
609	5732 
610	5752 
611	5772 
612	5792 
613	5812 
614	5810 
615	5830 
616	5819 
617	5839 
618	5839 
619	5859 
620	5839 
621	5859 
622	5868 
623	5877 
624	5866 
625	5846 
626	5855 
627	5864 
628	5884 
629	5904 
630	5904 
631	5924 
632	5944 
633	5953 
634	5973 
635	5973 
636	5961 
637	5961 
638	5961 
639	5970 
640	5968 
641	5948 
642	5948 
643	5956 
644	5976 
645	5972 
646	5952 
647	5960 
648	5980 
649	5988 
650	5996 
651	5996 
652	5976 
653	5956 
654	5936 
655	5916 
656	5896 
657	5876 
658	5856 
659	5836 
660	5816 
661	5796 
662	5776 
663	5756 
664	5736 
665	5716 
666	5696 
667	5676 
668	5656 
669	5636 
670	5616 
671	5596 
672	5576 
673	5556 
674	5536 
675	5516 
676	5496 
677	5476 
678	5456 
679	5436 
680	5416 
681	5396 
682	5376 
683	5356 
684	5336 
685	5316 
686	5296 
687	5276 
688	5256 
689	5236 
690	5216 
691	5196 
692	5176 
693	5156 
694	5136 
695	5116 
696	5096 
697	5076 
698	5056 
699	5036 
700	5016 
701	4996 
702	4976 
703	4956 
704	4936 
705	4916 
706	4896 
707	4876 
708	4856 
709	4836 
710	4825 
711	4833 
712	4841 
713	4849 
714	4858 
715	4878 
716	4898 
717	4907 
718	4916 
719	4936 
720	4956 
721	4965 
722	4973 
723	4982 
724	5002 
725	4991 
726	4999 
727	4988 
728	4988 
729	4984 
730	4973 
731	4981 
732	4979 
733	4999 
734	5007 
735	5027 
736	5027 
737	5027 
738	5035 
739	5032 
740	5030 
741	5038 
742	5058 
743	5058 
744	5067 
745	5076 
746	5076 
747	5085 
748	5073 
749	5093 
750	5101 
751	5101 
752	5101 
753	5089 
754	5109 
755	5097 
756	5117 
757	5125 
758	5145 
759	5165 
760	5185 
761	5205 
762	5225 
763	5245 
764	5265 
765	5285 
766	5305 
767	5325 
768	5345 
769	5365 
770	5385 
771	5405 
772	5425 
773	5445 
774	5465 
775	5485 
776	5505 
777	5525 
778	5545 
779	5565 
780	5585 
781	5605 
782	5625 
783	5645 
784	5665 
785	5685 
786	5705 
787	5725 
788	5745 
789	5765 
790	5785 
791	5805 
792	5825 
793	5845 
794	5865 
795	5885 
796	5905 
797	5925 
798	5945 
799	5965 
800	5985 
801	6005 
802	6025 
803	6045 
804	6065 
805	6085 
806	6105 
807	6125 
808	6145 
809	6165 
810	6185 
811	6194 
812	6214 
813	6214 
814	6234 
815	6254 
816	6251 
817	6259 
818	6268 
819	6288 
820	6297 
821	6297 
822	6306 
823	6306 
824	6306 
825	6315 
826	6335 
827	6355 
828	6344 
829	6341 
830	6337 
831	6333 
832	6329 
833	6325 
834	6325 
835	6314 
836	6334 
837	6354 
838	6362 
839	6371 
840	6369 
841	6367 
842	6365 
843	6363 
844	6361 
845	6359 
846	6357 
847	6355 
848	6353 
849	6351 
850	6349 
851	6347 
852	6345 
853	6343 
854	6341 
855	6339 
856	6337 
857	6335 
858	6333 
859	6331 
860	6329 
861	6327 
862	6325 
863	6323 
864	6321 
865	6319 
866	6317 
867	6315 
868	6313 
869	6311 
870	6309 
871	6307 
872	6305 
873	6303 
874	6301 
875	6299 
876	6297 
877	6295 
878	6293 
879	6291 
880	6289 
881	6287 
