1	0 
2	0 
3	-20 
4	-20 
5	-12 
6	-15 
7	-27 
8	-31 
9	-33 
10	-45 
11	-37 
12	-28 
13	-32 
14	-23 
15	-3 
16	17 
17	37 
18	57 
19	77 
20	97 
21	117 
22	137 
23	157 
24	177 
25	197 
26	217 
27	237 
28	257 
29	277 
30	297 
31	317 
32	337 
33	357 
34	377 
35	397 
36	417 
37	437 
38	457 
39	477 
40	497 
41	517 
42	537 
43	557 
44	577 
45	597 
46	617 
47	637 
48	657 
49	665 
50	685 
51	685 
52	694 
53	683 
54	679 
55	699 
56	688 
57	708 
58	716 
59	713 
60	722 
61	711 
62	720 
63	728 
64	748 
65	748 
66	748 
67	768 
68	764 
69	762 
70	751 
71	749 
72	747 
73	745 
74	743 
75	741 
76	739 
77	737 
78	735 
79	733 
80	731 
81	729 
82	727 
83	725 
84	723 
85	721 
86	719 
87	717 
88	715 
89	713 
90	693 
91	701 
92	709 
93	698 
94	694 
95	714 
96	714 
97	722 
98	731 
99	739 
100	747 
101	747 
102	743 
103	739 
104	735 
105	731 
106	727 
107	723 
108	719 
109	715 
110	711 
111	707 
112	703 
113	699 
114	695 
115	691 
116	687 
117	683 
118	679 
119	675 
120	671 
121	667 
122	663 
123	659 
124	655 
125	651 
126	647 
127	643 
128	639 
129	635 
130	631 
131	627 
132	623 
133	619 
134	615 
135	611 
136	620 
137	600 
138	608 
139	596 
140	596 
141	584 
142	580 
143	580 
144	600 
145	600 
146	588 
147	568 
148	588 
149	576 
150	572 
151	568 
152	565 
153	573 
154	582 
155	582 
156	590 
157	599 
158	607 
159	604 
160	624 
161	624 
162	644 
163	653 
164	661 
165	641 
166	638 
167	638 
168	618 
169	598 
170	578 
171	558 
172	567 
173	547 
174	527 
175	507 
176	487 
177	467 
178	447 
179	427 
180	407 
181	387 
182	367 
183	347 
184	327 
185	307 
186	287 
187	267 
188	247 
189	227 
190	207 
191	187 
192	167 
193	147 
194	127 
195	107 
196	87 
197	67 
198	47 
199	27 
200	7 
201	-13 
202	-33 
203	-53 
204	-73 
205	-93 
206	-113 
207	-133 
208	-153 
209	-173 
210	-193 
211	-213 
212	-216 
213	-236 
214	-236 
215	-216 
216	-196 
217	-176 
218	-156 
