1	0 
2	8 
3	-4 
4	-24 
5	-15 
6	-35 
7	-15 
8	-15 
9	-19 
10	-30 
11	-42 
12	-42 
13	-54 
14	-57 
15	-49 
16	-53 
17	-65 
18	-85 
19	-89 
20	-100 
21	-92 
22	-72 
23	-72 
24	-52 
25	-64 
26	-44 
27	-24 
28	-24 
29	-15 
30	-7 
31	13 
32	33 
33	41 
34	61 
35	70 
36	59 
37	67 
38	67 
39	87 
40	75 
41	75 
42	72 
43	72 
44	92 
45	112 
46	132 
47	132 
48	121 
49	121 
50	109 
51	129 
52	109 
53	118 
54	118 
55	127 
56	124 
57	133 
58	153 
59	161 
60	181 
61	169 
62	157 
63	165 
64	165 
65	162 
66	170 
67	166 
68	174 
69	162 
70	171 
71	180 
72	188 
73	176 
74	176 
75	184 
76	204 
77	204 
78	204 
79	192 
80	200 
81	220 
82	229 
83	229 
84	217 
85	237 
86	237 
87	226 
88	235 
89	243 
90	243 
91	251 
92	231 
93	251 
94	271 
95	280 
96	277 
97	277 
98	297 
99	317 
100	326 
101	315 
102	315 
103	335 
104	355 
105	355 
106	352 
107	341 
108	350 
109	348 
110	336 
111	325 
112	325 
113	323 
114	312 
115	308 
116	328 
117	348 
118	337 
119	346 
120	354 
121	354 
122	363 
123	351 
124	360 
125	360 
126	380 
127	377 
128	397 
129	417 
130	426 
131	435 
132	455 
133	464 
134	484 
135	484 
136	504 
137	492 
138	501 
139	509 
140	529 
141	517 
142	537 
143	557 
144	557 
145	546 
146	535 
147	555 
148	575 
149	583 
150	603 
151	603 
152	611 
153	620 
154	640 
155	637 
156	646 
157	666 
158	674 
159	682 
160	691 
161	699 
162	707 
163	687 
164	696 
165	716 
166	736 
167	745 
168	745 
169	745 
170	745 
171	745 
172	743 
173	741 
174	761 
175	758 
176	766 
177	786 
178	795 
179	815 
180	835 
181	835 
182	843 
183	832 
184	828 
185	848 
186	848 
187	856 
188	865 
189	873 
190	881 
191	877 
192	866 
193	886 
194	886 
195	886 
196	894 
197	883 
198	880 
199	888 
200	908 
201	928 
202	928 
203	908 
204	928 
205	948 
206	937 
207	937 
208	937 
209	957 
210	957 
211	977 
212	986 
213	966 
214	975 
215	963 
216	983 
217	992 
218	980 
219	968 
220	976 
221	996 
222	1016 
223	1016 
224	1016 
225	1036 
226	1056 
227	1056 
228	1044 
229	1044 
230	1044 
231	1042 
232	1050 
233	1070 
234	1078 
235	1078 
236	1086 
237	1086 
238	1086 
239	1106 
240	1126 
241	1146 
242	1146 
243	1146 
244	1154 
245	1152 
246	1141 
247	1129 
248	1138 
249	1136 
250	1144 
251	1132 
252	1120 
253	1120 
254	1120 
255	1120 
256	1140 
257	1160 
258	1169 
259	1169 
260	1177 
261	1177 
262	1197 
263	1197 
264	1193 
265	1202 
266	1190 
267	1179 
268	1168 
269	1176 
270	1184 
271	1192 
272	1200 
273	1198 
274	1207 
275	1196 
276	1205 
277	1193 
278	1191 
279	1211 
280	1220 
281	1220 
282	1217 
283	1205 
284	1214 
285	1203 
286	1211 
287	1231 
288	1251 
289	1249 
290	1257 
291	1257 
292	1266 
293	1286 
294	1306 
295	1326 
296	1335 
297	1335 
298	1344 
299	1344 
300	1344 
301	1344 
302	1352 
303	1361 
304	1370 
305	1390 
306	1410 
307	1410 
308	1390 
309	1370 
310	1350 
311	1330 
312	1310 
313	1290 
314	1290 
315	1310 
316	1330 
317	1350 
318	1358 
319	1378 
320	1386 
321	1375 
322	1383 
323	1403 
324	1423 
325	1412 
326	1392 
327	1388 
328	1386 
329	1406 
330	1394 
331	1414 
332	1422 
333	1442 
334	1462 
335	1482 
336	1502 
337	1502 
338	1522 
339	1542 
340	1562 
341	1582 
342	1602 
343	1622 
344	1642 
345	1662 
346	1682 
347	1702 
348	1722 
349	1742 
350	1762 
351	1782 
352	1802 
353	1822 
354	1842 
355	1862 
356	1882 
357	1902 
358	1922 
359	1942 
360	1962 
361	1982 
362	2002 
363	2022 
364	2042 
365	2062 
366	2082 
367	2102 
368	2122 
369	2142 
370	2162 
371	2182 
372	2202 
373	2222 
374	2242 
375	2262 
376	2282 
377	2302 
378	2322 
379	2342 
380	2362 
381	2382 
382	2402 
383	2422 
384	2442 
385	2462 
386	2482 
387	2502 
388	2522 
389	2542 
390	2562 
391	2582 
392	2602 
393	2622 
394	2642 
395	2662 
396	2682 
397	2702 
398	2722 
399	2742 
400	2762 
401	2782 
402	2802 
403	2822 
404	2842 
405	2862 
406	2882 
407	2902 
408	2922 
409	2942 
410	2962 
411	2982 
412	3002 
413	3022 
414	3042 
415	3062 
416	3082 
417	3102 
418	3122 
419	3142 
420	3162 
421	3182 
422	3202 
423	3222 
424	3242 
425	3262 
426	3282 
427	3302 
428	3322 
429	3322 
430	3342 
431	3362 
432	3382 
433	3402 
434	3422 
435	3442 
436	3462 
437	3482 
438	3502 
439	3522 
440	3542 
441	3562 
442	3582 
443	3602 
444	3622 
445	3642 
446	3662 
447	3682 
448	3702 
449	3722 
450	3742 
451	3762 
452	3782 
453	3802 
454	3822 
455	3842 
456	3862 
457	3882 
458	3902 
459	3922 
460	3942 
461	3962 
462	3982 
463	4002 
464	4022 
465	4042 
466	4062 
467	4082 
468	4102 
469	4122 
470	4142 
471	4162 
472	4182 
473	4202 
474	4222 
475	4242 
476	4242 
477	4262 
478	4282 
479	4302 
480	4322 
481	4342 
482	4362 
483	4382 
484	4402 
485	4422 
486	4442 
487	4462 
488	4482 
489	4502 
490	4522 
491	4542 
492	4562 
493	4582 
