front_col,left_col,right_col,rear_col,num_cols,avg_speed,avg_time_taken,time_limit_reached,goal_reached
110,61,33,17,37,0.5622770920323319,51.136,11,4
110,61,33,17,37,0.5612198235199951,73.47200000000001,11,5
110,61,33,18,38,0.5577535765428521,48.64000000000001,11,5
110,62,33,18,39,0.5587677306969335,9.632,11,5
110,62,33,19,40,0.5512231527494633,57.08800000000001,11,5
110,62,33,19,40,0.5635727165872293,150.016,12,5
110,62,33,19,40,0.5736394209614765,150.016,13,5
111,62,33,19,41,0.5708119421176533,50.528000000000006,13,5
111,62,34,19,42,0.5673417289408202,72.32000000000001,13,5
111,63,34,19,43,0.5672644701071652,10.72,13,5
111,64,34,19,44,0.5682323043566965,9.568,13,5
111,64,34,20,45,0.5666846580859803,72.80000000000001,13,5
112,64,34,20,46,0.5687708189454465,48.00000000000001,13,5
113,64,34,20,47,0.5678252369981113,79.552,13,5
113,64,34,20,47,0.5776520234055783,150.016,14,5
113,64,35,20,48,0.5757913789163496,36.032000000000004,14,5
113,64,35,20,48,0.5789278874441146,49.664,14,6
114,64,35,20,49,0.5801543697621462,47.36000000000001,14,6
114,64,35,20,49,0.5777909397786156,52.64000000000001,14,7
115,64,35,20,50,0.5774386641403623,36.70400000000001,14,7
115,64,35,20,50,0.5833337166968393,150.016,15,7
115,64,35,20,50,0.5873082244094202,150.016,16,7
115,64,35,20,50,0.5887561273065829,150.016,17,7
116,64,35,20,51,0.5894203830688802,9.792,17,7
117,64,35,20,52,0.5881595182359595,36.416000000000004,17,7
117,64,35,20,52,0.5885501770086078,150.016,18,7
117,64,35,20,52,0.5945988121043112,150.016,19,7
118,64,35,20,53,0.5954959487566549,60.00000000000001,19,7
118,64,35,20,53,0.6038916412426594,150.016,20,7
118,65,35,20,54,0.6046798249201942,9.184000000000001,20,7
118,66,35,20,55,0.6058335841373349,42.752,20,7
119,66,35,20,56,0.6059116613309583,34.432,20,7
119,66,36,20,57,0.6057771395071209,49.6,20,7
120,66,36,20,58,0.6072336977375397,11.264,20,7
120,66,36,20,58,0.6038040942256271,72.80000000000001,20,8
121,66,36,20,59,0.6061847283980507,47.68000000000001,20,8
121,66,36,20,59,0.6118509571273043,150.016,21,8
121,66,36,21,60,0.6088419369134064,51.136,21,8
122,66,36,21,61,0.612431591989261,93.92,21,8
122,66,36,22,62,0.6093462454689366,51.168000000000006,21,8
123,66,36,22,63,0.6062515081401445,86.048,21,8
123,66,36,23,64,0.603535208155916,61.984,21,8
123,66,36,24,65,0.6010513019570278,71.2,21,8
123,66,37,24,66,0.5987540778272941,48.70400000000001,21,8
123,66,37,25,67,0.6000495190154498,60.51200000000001,21,8
124,66,37,25,68,0.5975848207641038,52.352000000000004,21,8
124,66,37,25,68,0.6049567756035937,150.016,22,8
124,66,37,25,68,0.6113770167139979,150.016,23,8
125,66,37,25,69,0.610879344014338,48.160000000000004,23,8
125,66,37,26,70,0.6075292584655626,72.28800000000001,23,8
125,66,37,26,70,0.6082108348569758,79.39200000000001,23,9
125,66,37,27,71,0.606681060598693,22.176000000000002,23,9
125,66,37,27,71,0.6109130705824333,150.016,24,9
126,66,37,27,72,0.6115355129937187,9.056000000000001,24,9
126,66,37,27,72,0.619477285179876,150.016,25,9
127,66,37,27,73,0.6175289689260937,51.52,25,9
127,66,37,27,73,0.6236022992520834,150.016,26,9
127,66,37,28,74,0.6225874244835148,28.96,26,9
128,66,37,28,75,0.6226473598856361,55.072,26,9
129,66,37,28,76,0.6232688908950437,9.056000000000001,26,9
129,66,37,29,77,0.6215625899489179,25.056,26,9
129,67,37,29,78,0.6219036511646697,9.344,26,9
130,67,37,29,79,0.6211005735040634,34.944,26,9
130,67,38,29,80,0.619411806086114,61.792,26,9
131,67,38,29,81,0.6167371074791642,69.888,26,9
132,67,38,29,82,0.6188244685916399,117.98400000000001,26,9
133,67,38,29,83,0.6193735551656375,59.93600000000001,26,9
133,67,39,29,84,0.6194843114177463,54.208000000000006,26,9
133,67,39,29,84,0.6142729381312659,66.912,26,10
133,68,39,29,85,0.614693445864843,62.368,26,10
134,68,39,29,86,0.6139514386213178,32.800000000000004,26,10
134,68,40,29,87,0.6136884144925155,33.28,26,10
134,68,40,29,87,0.611794421067934,79.00800000000001,26,11
135,68,40,29,88,0.6115328248593008,61.760000000000005,26,11
136,68,40,29,89,0.6115587099556262,10.816,26,11
136,68,40,29,89,0.612165907353724,73.18400000000001,26,12
137,68,40,29,90,0.6115486208485467,13.76,26,12
137,68,40,29,90,0.6100707692014556,66.208,26,13
137,68,40,29,90,0.6154697538594792,150.016,27,13
137,68,40,29,90,0.6214093465505273,150.016,28,13
137,69,40,29,91,0.6218399885240529,9.056000000000001,28,13
138,69,40,29,92,0.6211778018501681,53.02400000000001,28,13
138,69,40,30,93,0.6192177713783508,72.32000000000001,28,13
138,69,40,31,94,0.6170042879368516,58.368,28,13
139,69,40,31,95,0.6156946995629331,30.944,28,13
140,69,40,31,96,0.6144024155392022,51.87200000000001,28,13
140,69,40,31,96,0.6183732291544027,150.016,29,13
140,69,40,32,97,0.6152572261980214,59.93600000000001,29,13
140,69,40,32,97,0.6173826263062347,150.016,30,13
141,69,40,32,98,0.6151932255258007,51.80800000000001,30,13
141,70,40,32,99,0.6164443645955311,61.120000000000005,30,13
141,70,40,33,100,0.6142543932373258,54.528000000000006,30,13
141,70,40,34,101,0.6136939724441579,21.568,30,13
141,71,40,34,102,0.6132421457330153,47.48800000000001,30,13
142,71,40,34,103,0.6115439597318258,50.816,30,13
143,71,40,34,104,0.6092150469780562,52.12800000000001,30,13
144,71,40,34,105,0.6091327184503601,10.272,30,13
145,71,40,34,106,0.6101770724169646,54.656000000000006,30,13
145,71,40,34,106,0.6134751102106282,150.016,31,13
145,71,40,34,106,0.6156131714130576,150.016,32,13
145,71,40,34,106,0.6199543943358292,150.016,33,13
145,71,40,34,106,0.6162415200700895,150.016,34,13
145,71,40,34,106,0.620387742620275,150.016,35,13
145,71,40,35,107,0.6184343959494604,72.0,35,13
145,71,40,35,107,0.6164044029270456,66.75200000000001,35,14
146,71,40,35,108,0.6149720405114029,49.120000000000005,35,14
146,71,40,36,109,0.6123489373940615,72.768,35,14
146,72,40,36,110,0.6121279844073819,42.816,35,14
146,72,40,36,110,0.6102381083663998,78.208,35,15
146,73,40,36,111,0.611814329592782,63.93600000000001,35,15
147,73,40,36,112,0.6125150355181116,64.256,35,15
147,73,40,37,113,0.6114601392781884,72.96000000000001,35,15
148,73,40,37,114,0.6117445316933562,10.976,35,15
148,73,40,37,114,0.6103949592169515,56.89600000000001,35,16
149,73,40,37,115,0.6102409951777188,76.224,35,16
149,74,40,37,116,0.6106294002838076,9.088000000000001,35,16
149,74,41,37,117,0.6112717251385019,13.216000000000001,35,16
150,74,41,37,118,0.6095926663320766,86.464,35,16
150,74,41,37,118,0.6085831193929456,150.016,36,16
150,74,41,38,119,0.6083306201339352,20.8,36,16
150,75,41,38,120,0.608360095560027,45.28,36,16
150,75,41,39,121,0.6082526721654077,58.016000000000005,36,16
150,75,41,39,121,0.605412804729278,77.05600000000001,36,17
150,75,41,40,122,0.6031360201410442,75.13600000000001,36,17
150,75,42,40,123,0.6022402843619608,45.504000000000005,36,17
150,75,42,40,123,0.5991340717900779,62.944,36,18
150,75,42,40,123,0.5973483083857543,150.016,37,18
151,75,42,40,124,0.595452628011394,77.28,37,18
151,75,42,40,124,0.5931575078215338,67.328,37,19
152,75,42,40,125,0.5924363198335117,68.768,37,19
152,76,42,40,126,0.590688850618294,96.096,37,19
152,76,42,41,127,0.591340436563617,53.312000000000005,37,19
152,76,42,41,127,0.5966109845173542,150.016,38,19
152,76,42,41,127,0.5945467043024072,76.57600000000001,38,20
152,77,42,41,128,0.5950987575598792,48.06400000000001,38,20
153,77,42,41,129,0.5946527843735896,37.248000000000005,38,20
154,77,42,41,130,0.5932833411375917,90.016,38,20
154,77,42,41,130,0.5977108639882562,150.016,39,20
154,77,42,41,130,0.5970784371855541,76.352,39,21
154,78,42,41,131,0.5969865147198891,10.464,39,21
155,78,42,41,132,0.5972220273123624,11.200000000000001,39,21
155,78,42,41,132,0.5952597650771154,76.096,39,22
155,78,42,41,132,0.5937203782603924,66.62400000000001,39,23
155,78,42,41,132,0.5951907121204356,150.016,40,23
155,78,42,41,132,0.5936143092235731,57.760000000000005,40,24
156,78,42,41,133,0.5930035569740285,62.048,40,24
156,79,42,41,134,0.5930267620834134,50.624,40,24
156,80,42,41,135,0.5933196891154882,9.312,40,24
157,80,42,41,136,0.5932389432557698,52.160000000000004,40,24
157,80,42,41,136,0.596733478499711,150.016,41,24
157,80,42,41,136,0.5996179568368459,150.016,42,24
158,80,42,41,137,0.5987363831762929,75.104,42,24
159,80,42,41,138,0.5981255416759544,31.616,42,24
159,80,42,42,139,0.5981611904597323,75.84,42,24
159,80,42,42,139,0.6002313404160923,150.016,43,24
159,80,42,42,139,0.6035899569212144,150.016,44,24
160,80,42,42,140,0.6037937828199007,32.25600000000001,44,24
161,80,42,42,141,0.6047959900232577,55.584,44,24
161,80,43,42,142,0.6045903609548494,63.456,44,24
162,80,43,42,143,0.6041020656606687,51.80800000000001,44,24
162,80,43,42,143,0.6021700006759715,53.92,44,25
163,80,43,42,144,0.6018150007065202,70.784,44,25
163,80,43,42,144,0.6030441171114832,150.016,45,25
163,80,44,42,145,0.6034851333529571,64.992,45,25
164,80,44,42,146,0.6042819506134967,71.04,45,25
165,80,44,42,147,0.6043489037640408,52.00000000000001,45,25
165,80,45,42,148,0.6050081621573468,70.4,45,25
166,80,45,42,149,0.6042262074496603,51.87200000000001,45,25
166,81,45,42,150,0.6036167567606309,48.608000000000004,45,25
166,81,45,42,150,0.6076363397870895,150.016,46,25
166,81,45,42,150,0.6086095684178078,150.016,47,25
167,81,45,42,151,0.6081468741961656,50.56,47,25
167,81,45,42,151,0.6067443490518657,42.528000000000006,47,26
167,81,46,42,152,0.606196250741487,47.61600000000001,47,26
168,81,46,42,153,0.6060028624280566,33.28,47,26
169,81,46,42,154,0.6040608318324451,89.82400000000001,47,26
169,82,46,42,155,0.6041272763554477,63.776,47,26
169,82,46,42,155,0.6031123962276347,78.304,47,27
169,82,46,43,156,0.6029663958602363,20.064,47,27
169,83,46,43,157,0.6034691397669361,45.888000000000005,47,27
169,83,46,43,157,0.6031518940143356,61.792,47,28
169,83,47,43,158,0.6021391244012981,63.456,47,28
169,83,47,44,159,0.6001270636945392,50.848000000000006,47,28
169,83,47,44,159,0.6055614436607705,150.016,48,28
169,83,47,44,159,0.608256612412213,150.016,49,28
169,84,47,44,160,0.6085454055706129,9.344,49,28
170,84,47,44,161,0.6077663089842364,61.08800000000001,49,28
170,84,47,45,162,0.6074563496771541,64.80000000000001,49,28
171,84,47,45,163,0.6064410958560159,63.392,49,28
172,84,47,45,164,0.6063034385655359,53.952000000000005,49,28
172,84,47,45,164,0.6024916847870724,150.016,50,28
172,84,47,45,164,0.6046501931477669,150.016,51,28
172,84,47,45,164,0.6061360197489901,150.016,52,28
172,84,47,45,164,0.6050622546875546,66.848,52,29
173,84,47,45,165,0.6049564901016536,67.77600000000001,52,29
173,84,47,45,165,0.6065983740418932,150.016,53,29
173,84,47,46,166,0.6047029817936005,52.89600000000001,53,29
173,85,47,46,167,0.604941327038064,9.472,53,29
173,85,47,46,167,0.6076844010960052,150.016,54,29
