front_col,left_col,right_col,rear_col,num_cols,avg_speed,avg_time_taken,time_limit_reached,goal_reached
0,1,0,3,0,1.9339628834727305,13.280000000000001,0,1
0,1,0,3,0,1.080503825160748,23.04,0,2
0,1,0,3,0,-0.1055964993718695,39.87200000000001,0,3
0,1,0,3,0,0.18013007072354723,17.184,0,4
0,1,0,3,0,0.021222503028492264,56.096000000000004,0,5
0,1,0,3,0,0.13785581463209115,10.144,0,6
0,1,0,3,0,0.26328295039082356,9.120000000000001,0,7
0,1,0,3,0,0.3727471080925963,8.288,0,8
0,1,0,3,0,0.4497629247319312,14.048,0,9
0,1,0,3,0,0.5193996945037765,16.192,0,10
0,1,0,3,0,0.6013669915504793,7.936,0,11
0,1,0,3,0,0.6081050214483393,23.424,0,12
0,1,0,3,0,0.662819653263705,18.304000000000002,0,13
0,1,0,3,0,0.1715916785531255,89.792,0,14
0,1,0,3,0,-0.1396515809775854,95.77600000000001,0,15
0,1,0,3,0,-0.10682431184562928,19.04,0,16
0,1,0,3,0,-0.05714438674689935,7.968,0,17
0,1,0,3,0,-0.016753155445403473,19.68,0,18
0,1,0,3,0,-0.11802942324494961,41.568000000000005,0,19
0,1,0,3,0,-0.35897137897530873,80.57600000000001,0,20
0,1,0,3,0,-0.32039805429335444,8.544,0,21
0,1,0,3,0,-0.3666963752758284,46.720000000000006,0,22
0,1,0,3,0,-0.48164992638516063,58.88,0,23
0,1,0,3,0,-0.6572583066998966,129.21599999999998,0,24
0,1,0,3,0,-0.6632623827930979,39.392,0,25
0,1,0,3,0,-0.6820401314398573,35.392,0,26
0,1,0,3,0,-0.6885438704585092,81.952,0,27
0,1,0,3,0,-0.6556679796460324,15.072000000000001,0,28
0,1,0,3,0,-0.6186843408952318,23.264,0,29
0,1,0,3,0,-0.6016891780670777,19.936,0,30
0,1,0,3,0,-0.6112331333329343,72.83200000000001,0,31
0,1,0,3,0,-0.5873483844896498,7.68,0,32
0,1,0,3,0,-0.5636359335071719,8.864,0,33
0,1,0,3,0,-0.5404682819124023,8.48,0,34
0,1,0,3,0,-0.5199873555749664,18.528,0,35
0,1,0,3,0,-0.49314021598904306,18.496,0,36
0,1,0,3,0,-0.4721551791133948,7.648,0,37
0,1,0,3,0,-0.5621740263700699,72.06400000000001,0,38
0,1,0,3,0,-0.5431337541754666,16.416,0,39
0,1,0,3,0,-0.5229907736849784,8.704,0,40
0,1,0,3,0,-0.5576044865557842,54.304,0,41
0,1,0,3,0,-0.5383326416457189,8.384,0,42
0,1,0,3,0,-0.517359805873058,9.28,0,43
0,1,0,3,0,-0.4983538089730536,8.384,0,44
0,1,0,3,0,-0.48077710863575596,17.12,0,45
0,1,0,3,0,-0.4787101182983407,57.184000000000005,0,46
0,1,0,3,0,-0.460842242664629,8.608,0,47
0,1,0,3,0,-0.4413610413157537,11.072000000000001,0,48
0,1,0,3,0,-0.491358764333593,88.44800000000001,0,49
0,1,0,3,0,-0.5578904746749487,119.36,0,50
0,1,0,3,0,-0.5412536561095722,7.84,0,51
0,1,0,3,0,-0.5251048506234669,9.664,0,52
0,1,0,3,0,-0.5148535690426727,19.264,0,53
0,1,0,3,0,-0.5650262466000895,112.41600000000001,0,54
0,1,0,3,0,-0.5684358126004804,63.68000000000001,0,55
0,1,0,3,0,-0.5784880174811179,77.21600000000001,0,56
0,1,0,3,0,-0.6100569110246506,53.696000000000005,0,57
0,1,0,3,0,-0.5968533079506454,8.416,0,58
0,1,0,3,0,-0.5832505486479937,17.376,0,59
0,1,0,3,0,-0.5690419178912459,20.864,0,60
0,1,0,3,0,-0.6207214137135493,98.08000000000001,0,61
0,1,0,3,0,-0.6194150188542239,35.104000000000006,0,62
0,1,0,3,0,-0.6196740258010034,49.728,0,63
0,1,0,3,0,-0.6056084008649933,16.16,0,64
0,1,0,3,0,-0.7383637924352895,150.016,1,64
0,1,0,3,0,-0.7256167653041763,10.784,1,65
0,1,0,3,0,-0.7146772663053237,7.84,1,66
0,1,0,3,0,-0.7039584766413918,18.912,1,67
0,1,0,3,0,-0.7697129049570254,150.016,2,67
0,1,0,3,0,-0.782542913287023,47.36000000000001,2,68
0,1,0,3,0,-0.8687912286115663,150.016,3,68
0,1,0,3,0,-0.8593543583330653,21.664,3,69
0,1,0,3,0,-0.8481585813831953,10.688,3,70
0,1,0,3,0,-0.83827350681266,7.904,3,71
0,1,0,3,0,-0.8276537700015388,9.664,3,72
0,1,0,3,0,-0.8301670408283971,35.008,3,73
0,1,0,3,0,-0.8217116798065028,23.2,3,74
0,1,0,3,0,-0.8090921482771092,20.224,3,75
0,1,0,3,0,-0.8109581642083388,63.328,3,76
0,1,0,3,0,-0.8172549630493929,48.032000000000004,3,77
0,1,0,3,0,-0.8083788702311397,7.712,3,78
0,1,0,3,0,-0.8024004768036005,51.232000000000006,3,79
0,1,0,3,0,-0.7933743745716205,18.624,3,80
0,1,0,3,0,-0.795331383003829,38.752,3,81
0,1,0,3,0,-0.7835584283303985,21.984,3,82
0,1,0,3,0,-0.7871847147322999,44.416000000000004,3,83
0,1,0,3,0,-0.7789952680632737,19.104,3,84
0,1,0,3,0,-0.7999620557559576,74.048,3,85
0,1,0,3,0,-0.7909273870187419,9.248,3,86
0,1,0,3,0,-0.7808902547962894,17.92,3,87
0,1,0,3,0,-0.7721893838102267,8.608,3,88
0,1,0,3,0,-0.7635167123737586,17.76,3,89
0,1,0,3,0,-0.7668837860494819,75.39200000000001,3,90
0,1,0,3,0,-0.75875854900006,19.936,3,91
0,1,0,3,0,-0.7501057479491847,8.768,3,92
0,1,0,3,0,-0.7423724695447015,8.0,3,93
0,1,0,3,0,-0.7408695414459874,36.76800000000001,3,94
0,1,0,3,0,-0.7441345564280305,49.536,3,95
