front_col,left_col,right_col,rear_col,num_cols,avg_speed,avg_time_taken,time_limit_reached,goal_reached
0,0,0,0,0,-1.4557354961868734,122.048,0,1
0,0,0,0,0,-1.2007012550872123,73.56800000000001,0,2
0,0,1,0,1,-1.1523055907769506,88.41600000000001,0,2
0,0,1,0,1,-1.1585254341431936,36.416000000000004,0,3
0,0,1,0,1,-1.1585239044134297,40.608000000000004,0,4
0,0,1,0,1,-1.1405153438681643,41.888000000000005,0,5
0,0,1,0,1,-1.096952841616417,33.952000000000005,0,6
0,0,1,0,1,-1.1589209102167146,110.272,0,7
0,0,1,0,1,-1.161821232196487,63.74400000000001,0,8
0,0,1,0,1,-1.1644981257405733,41.568000000000005,0,9
1,0,1,0,2,-1.1405606716009025,11.84,0,9
1,0,1,0,2,-1.1440984193669856,37.152,0,10
1,0,1,0,2,-1.1226305996746402,55.136,0,11
1,0,1,0,2,-1.1423641574443633,92.54400000000001,0,12
1,0,1,0,2,-1.0991783104841117,150.016,1,12
1,0,1,0,2,-1.1045240426584408,57.344,1,13
1,0,1,0,2,-1.1032028618960414,44.83200000000001,1,14
1,0,1,0,2,-1.1177688634598315,34.304,1,15
1,0,1,0,2,-1.1201731207722894,20.576,1,16
1,0,1,0,2,-1.1368232313219382,24.48,1,17
1,0,1,0,2,-1.1230320380035694,19.808,1,18
1,0,1,0,2,-1.0908873014064513,74.49600000000001,1,19
1,0,2,0,3,-1.0870066710916826,16.736,1,19
1,0,2,0,3,-1.0687948663882227,71.808,1,20
2,0,2,0,4,-1.06213250963751,9.984,1,20
3,0,2,0,5,-1.0506307947702587,13.952,1,20
3,0,2,0,5,-1.0606923489200868,116.80000000000001,1,21
3,0,2,0,5,-1.0706212498809475,24.32,1,22
3,0,2,0,5,-1.0679107235029306,55.392,1,23
3,0,2,0,5,-1.0780625980318008,47.392,1,24
3,0,2,0,5,-1.0822120428321602,18.080000000000002,1,25
4,0,2,0,6,-1.0751047506270233,28.288,1,25
4,0,2,0,6,-1.075913986293432,45.024,1,26
4,0,3,0,7,-1.0707755285627047,21.76,1,26
4,0,3,0,7,-1.0459398516306917,73.76,1,27
4,0,3,0,7,-1.0395506720563252,82.848,1,28
4,0,3,0,7,-1.0163456930273473,107.232,1,29
4,0,3,0,7,-0.9908110034242869,150.016,2,29
4,0,3,0,7,-0.9454253707750351,150.016,3,29
4,0,3,0,7,-0.9537231540389769,55.232000000000006,3,30
4,0,3,0,7,-0.9552408075131058,13.536,3,31
4,0,3,0,7,-0.9581665671315875,41.216,3,32
4,0,3,0,7,-0.9560707302634177,58.016000000000005,3,33
4,0,3,0,7,-0.9673605953546146,150.016,4,33
4,0,3,0,7,-0.974137811015467,72.512,4,34
4,0,3,0,7,-0.9859150871031898,144.0,4,35
4,0,3,0,7,-0.983493554278811,122.56,4,36
4,0,3,0,7,-0.9941933950980439,53.344,4,37
4,0,3,0,7,-0.997483976709208,22.752,4,38
4,0,3,0,7,-0.9967036606878923,35.008,4,39
4,0,3,0,7,-1.0024869207795137,37.664,4,40
4,0,3,0,7,-1.0090476814187037,61.056000000000004,4,41
4,0,3,0,7,-1.0099163363335746,37.856,4,42
4,0,3,0,7,-1.0153412028866657,30.528000000000002,4,43
4,0,3,0,7,-1.0179009021767222,60.70400000000001,4,44
4,0,3,0,7,-1.0162350396763127,50.496,4,45
4,0,3,0,7,-1.0225662746435487,34.464000000000006,4,46
4,0,3,0,7,-1.0103008422865727,150.016,5,46
4,0,3,0,7,-1.0139064087468854,48.864000000000004,5,47
4,0,3,0,7,-1.0144121120510192,29.248,5,48
4,0,3,0,7,-1.013771772193658,16.512,5,49
4,0,3,0,7,-1.015340048018453,37.568000000000005,5,50
4,0,3,0,7,-1.0176327965704812,65.92,5,51
4,0,3,0,7,-1.0179950181365762,51.456,5,52
4,0,3,0,7,-0.9884049371015239,150.016,6,52
4,0,3,0,7,-0.9903365008977991,41.248000000000005,6,53
4,0,3,0,7,-0.9911286416732594,68.096,6,54
4,0,3,0,7,-0.9892443868710667,63.80800000000001,6,55
4,0,3,0,7,-0.9973460964287503,67.26400000000001,6,56
4,0,3,0,7,-1.0128895213256937,85.408,6,57
4,0,3,0,7,-1.008669356591397,44.70400000000001,6,58
4,0,3,0,7,-1.010139763719274,37.632000000000005,6,59
4,0,3,0,7,-1.0115071463347622,12.384,6,60
4,0,3,0,7,-1.0116342570945682,45.824000000000005,6,61
4,0,3,0,7,-1.009410921092659,150.016,7,61
4,0,3,0,7,-1.009387131834289,67.744,7,62
4,0,3,0,7,-1.0089687104128555,20.352,7,63
4,0,3,0,7,-1.0048363356738017,150.016,8,63
4,0,3,0,7,-1.0057427257250868,57.664,8,64
4,0,3,0,7,-1.001801024206335,139.072,8,65
4,0,3,0,7,-1.0046643335054453,84.19200000000001,8,66
4,0,3,0,7,-1.0029667246512013,63.776,8,67
4,0,3,0,7,-1.0089946464282464,150.016,9,67
4,0,3,0,7,-1.0108096668145692,39.648,9,68
4,0,3,0,7,-1.010625959421829,14.432,9,69
4,0,3,0,7,-1.0171426332760227,85.504,9,70
4,0,3,0,7,-1.016079301835979,34.400000000000006,9,71
4,0,3,0,7,-1.019483663896997,31.744,9,72
4,0,3,0,7,-1.0241668805015662,65.18400000000001,9,73
4,0,3,0,7,-1.0332781613104034,150.016,10,73
4,0,3,0,7,-1.0347107862853369,55.712,10,74
4,0,3,0,7,-1.0353618386610446,55.648,10,75
4,0,3,0,7,-1.0342732894962101,26.656,10,76
4,0,3,0,7,-1.0348101473034237,71.168,10,77
4,0,3,0,7,-1.0367960603465634,16.256,10,78
4,0,3,0,7,-1.0339387296376734,72.48,10,79
4,0,3,0,7,-1.043327343725772,96.512,10,80
4,0,3,0,7,-1.0445936028769414,28.32,10,81
4,0,3,0,7,-1.046761126446798,33.728,10,82
4,0,3,0,7,-1.0474592213859495,18.72,10,83
4,0,3,0,7,-1.050275784472417,87.68,10,84
4,0,3,0,7,-1.0497904369952589,54.496,10,85
4,0,3,0,7,-1.051704429094526,29.888,10,86
4,0,3,0,7,-1.0542854950879708,126.88000000000001,10,87
4,0,3,0,7,-1.0546863711537104,43.2,10,88
4,0,3,0,7,-1.0555252391093493,39.392,10,89
4,0,3,0,7,-1.0572023396433743,97.08800000000001,10,90
4,0,3,0,7,-1.0555656710676358,150.016,11,90
4,0,3,0,7,-1.0550549792084598,43.93600000000001,11,91
4,0,3,0,7,-1.0546414824369525,29.408,11,92
4,0,3,0,7,-1.0594659990689095,119.872,11,93
4,0,3,0,7,-1.0580760023587314,150.016,12,93
4,0,3,0,7,-1.057671170741737,44.19200000000001,12,94
4,0,3,0,7,-1.0384381190634007,150.016,13,94
4,0,3,0,7,-1.0350206255144745,42.400000000000006,13,95
4,0,3,0,7,-1.03699474972764,40.672000000000004,13,96
4,0,3,0,7,-1.0383532459588058,42.496,13,97
5,0,3,0,8,-1.0365755716587661,13.120000000000001,13,97
5,0,3,0,8,-1.035740101813963,24.192,13,98
5,0,3,0,8,-1.035898053274552,54.976000000000006,13,99
5,0,3,0,8,-1.0360823956279956,12.256,13,100
5,0,3,0,8,-1.0346686515926942,21.984,13,101
5,0,3,0,8,-1.0350933917554108,12.512,13,102
5,0,3,0,8,-1.032557033739502,35.584,13,103
5,0,3,0,8,-1.0317866773349667,16.704,13,104
5,0,3,0,8,-1.0306556053491478,56.352000000000004,13,105
5,0,3,0,8,-1.0322754341915448,32.928000000000004,13,106
5,0,3,0,8,-1.0326769730597307,58.592000000000006,13,107
5,0,3,0,8,-1.0328007940472617,28.384,13,108
5,0,3,0,8,-1.0354839771757323,50.624,13,109
5,0,3,0,8,-1.0349040590818834,64.70400000000001,13,110
5,0,3,0,8,-1.036306880335691,22.912,13,111
5,0,3,0,8,-1.0360878361630386,43.648,13,112
5,0,3,0,8,-1.0357820732058742,40.032000000000004,13,113
5,0,3,0,8,-1.0336435778055002,29.568,13,114
5,0,3,0,8,-1.034211850929707,22.016000000000002,13,115
5,0,3,0,8,-1.03335811075804,36.288000000000004,13,116
5,0,3,0,8,-1.0344225331443722,40.19200000000001,13,117
5,0,3,0,8,-1.0367780467383574,59.264,13,118
5,0,3,0,8,-1.0362203936683485,42.752,13,119
5,0,3,0,8,-1.0346649013055618,52.06400000000001,13,120
5,1,3,0,9,-1.0331101522561723,14.464,13,120
5,1,3,0,9,-1.0325296041455574,69.824,13,121
5,1,3,0,9,-1.0392174594059507,86.464,13,122
5,1,3,0,9,-1.0376750448717558,33.824000000000005,13,123
5,1,3,0,9,-1.0354381793200045,47.648,13,124
5,1,3,0,9,-1.0359269475832493,67.39200000000001,13,125
5,1,3,0,9,-1.0358620491519146,61.536,13,126
5,1,3,0,9,-1.0351932445786474,38.016000000000005,13,127
5,1,3,0,9,-1.0344224500903019,63.968,13,128
5,1,3,0,9,-1.034994134286104,34.048,13,129
5,1,3,0,9,-1.0348388991474426,43.072,13,130
5,1,3,0,9,-1.0345047314408236,49.312000000000005,13,131
5,1,3,0,9,-1.0342461277144785,52.51200000000001,13,132
5,1,3,0,9,-1.0360891461493829,57.824000000000005,13,133
5,1,3,0,9,-1.0353958642976608,48.032000000000004,13,134
5,1,3,0,9,-1.0360037032010905,81.664,13,135
5,1,3,0,9,-1.0355721861703222,15.488,13,136
5,1,3,0,9,-1.0381401520037221,62.432,13,137
5,1,3,0,9,-1.0388213283578207,30.496000000000002,13,138
5,1,3,0,9,-1.0323208629674272,121.248,13,139
5,1,3,0,9,-1.0288164998283111,115.39200000000001,13,140
5,1,3,0,9,-1.031161994525919,92.608,13,141
5,1,3,0,9,-1.0306666429839983,51.392,13,142
5,1,3,0,9,-1.0302540896671648,54.752,13,143
5,1,3,0,9,-1.0278110719489546,110.304,13,144
5,1,3,0,9,-1.0148818637668229,150.016,14,144
5,1,4,0,10,-1.012877761728484,83.968,14,144
5,1,4,0,10,-1.0131565417271846,13.216000000000001,14,145
5,1,4,0,10,-1.013360213979222,37.120000000000005,14,146
5,1,4,0,10,-1.014850961111576,40.288000000000004,14,147
5,1,4,0,10,-1.011469381660831,121.504,14,148
5,1,4,0,10,-1.0125525395730548,31.616,14,149
5,1,4,0,10,-1.0121680158992972,45.152,14,150
5,1,4,0,10,-1.0120508488098212,58.208000000000006,14,151
5,1,4,0,10,-1.0119450676338424,53.536,14,152
5,1,4,0,10,-1.0117523718345183,55.968,14,153
5,1,4,0,10,-1.0144803154822883,69.47200000000001,14,154
5,1,4,0,10,-1.0142705980867237,53.696000000000005,14,155
6,1,4,0,11,-1.0126984107576604,13.184000000000001,14,155
6,1,4,0,11,-1.0061211948081956,150.016,15,155
6,1,4,0,11,-1.0057740036276812,80.03200000000001,15,156
6,1,4,0,11,-1.0056116967179802,32.736000000000004,15,157
6,1,4,0,11,-1.0059983244050172,23.2,15,158
6,1,4,0,11,-1.0054059125268717,73.18400000000001,15,159
