front_col,left_col,right_col,rear_col,num_cols,avg_speed,avg_time_taken,time_limit_reached,goal_reached
16,9,5,12,0,2.5917233853920627,8.608,0,1
16,9,5,12,0,-0.3230938108018462,103.84,0,2
16,9,6,12,1,-0.38286175043178955,95.77600000000001,0,2
16,9,6,12,1,-0.27245241346657895,8.032,0,3
16,9,6,12,1,-0.1832141016329862,19.68,0,4
16,9,6,12,1,-0.08167524602918823,19.552,0,5
16,9,6,12,1,0.0034956073993259056,9.152000000000001,0,6
16,9,6,12,1,0.08013474441976201,7.5200000000000005,0,7
16,9,6,12,1,0.13665117641477278,18.432,0,8
16,9,6,12,1,0.09723863460845691,23.04,0,9
16,9,6,12,1,0.022862553518794067,36.51200000000001,0,10
16,9,6,12,1,0.08153817848180961,11.168000000000001,0,11
16,9,6,12,1,-0.29598262333465475,77.44000000000001,0,12
16,9,6,12,1,-0.23912019560888528,8.32,0,13
16,9,6,13,2,-0.27310064356597324,40.992000000000004,0,13
16,9,6,13,2,-0.2291536244188316,13.728,0,14
16,9,6,13,2,-0.1816826083503044,12.8,0,15
16,9,6,13,2,-0.2380216942783633,63.456,0,16
16,9,6,13,2,-0.1977902149917581,14.24,0,17
16,9,6,13,2,-0.23820373916257626,72.96000000000001,0,18
16,9,6,13,2,-0.19723538358689804,11.008000000000001,0,19
16,9,6,13,2,-0.16512330163635555,12.32,0,20
16,9,6,13,2,-0.13401549408374425,15.488,0,21
16,9,6,13,2,-0.144185931790355,76.41600000000001,0,22
16,9,6,14,3,-0.2141497642389143,47.648,0,22
16,9,6,14,3,-0.18734809311552866,9.184000000000001,0,23
16,9,6,14,3,-0.19781396441893387,23.712,0,24
16,9,6,14,3,-0.19603064482169788,20.48,0,25
16,9,6,14,3,-0.173106853420636,8.672,0,26
16,9,7,14,4,-0.2235882073612499,70.36800000000001,0,26
16,9,7,15,5,-0.24999873339008316,39.584,0,26
16,9,7,15,5,-0.2216569839482468,11.712,0,27
16,9,7,15,5,-0.20002990004871354,8.064,0,28
16,9,7,15,5,-0.1738639896899555,12.96,0,29
