front_col,left_col,right_col,rear_col,num_cols,avg_speed,avg_time_taken,time_limit_reached,goal_reached
11,0,3,19,0,0.7324453846929105,50.304,0,1
11,0,3,19,0,0.7412551604403466,61.440000000000005,0,2
12,0,3,19,1,0.6750403668411409,28.032,0,2
12,0,3,19,1,1.278335677559018,150.016,1,2
12,0,3,19,1,1.1834495165427559,48.928000000000004,1,3
12,0,3,19,1,1.150843728533226,50.144000000000005,1,4
12,0,3,19,1,1.1397109854791327,39.648,1,5
12,0,3,19,1,1.1111148042442036,31.936,1,6
12,0,3,19,1,1.1706788359377107,66.688,1,7
12,0,3,19,1,1.1180752330839538,59.136,1,8
12,0,3,19,1,1.0789744486119677,51.392,1,9
12,0,3,19,1,1.1030747761977056,47.456,1,10
12,0,3,19,1,1.0879008165966866,50.592000000000006,1,11
12,0,3,19,1,1.1215579468373418,46.208000000000006,1,12
12,0,3,19,1,1.126786979671908,36.32000000000001,1,13
12,0,3,19,1,1.100994227062267,48.96000000000001,1,14
12,0,3,19,1,1.1002492872318077,39.456,1,15
12,0,3,19,1,1.1430557849292744,68.03200000000001,1,16
12,0,3,19,1,1.206361891925422,150.016,2,16
12,0,3,19,1,1.190384840077223,31.68,2,17
12,0,3,19,1,1.2126462685014845,150.016,3,17
12,0,3,19,1,1.2533242884353981,150.016,4,17
12,0,3,19,1,1.2405250146347755,47.29600000000001,4,18
12,0,3,19,1,1.2804155870104486,150.016,5,18
12,0,3,19,1,1.2627353529825258,49.376000000000005,5,19
12,0,3,19,1,1.2463067598247528,46.208000000000006,5,20
12,0,3,19,1,1.2350781686987213,42.848000000000006,5,21
12,0,3,19,1,1.2214093344301387,43.392,5,22
12,0,3,19,1,1.217868699981466,41.952000000000005,5,23
12,0,3,19,1,1.2474143847502555,150.016,6,23
12,0,3,19,1,1.2306454516055754,54.080000000000005,6,24
12,0,3,19,1,1.2240380782992188,36.224000000000004,6,25
12,0,3,19,1,1.2094345100069204,53.120000000000005,6,26
12,0,3,19,1,1.1911761337370097,58.784000000000006,6,27
12,0,3,19,1,1.181050935277387,55.55200000000001,6,28
13,0,3,19,2,1.1648316496921276,54.048,6,28
13,0,3,19,2,1.158896332607298,46.336000000000006,6,29
13,0,3,19,2,1.147639919801032,57.02400000000001,6,30
13,0,3,19,2,1.1599212101663694,150.016,7,30
13,0,3,20,3,1.1115000986284098,146.784,7,30
13,0,3,20,3,1.1024762133996995,52.89600000000001,7,31
13,0,3,20,3,1.0965380084804488,53.248000000000005,7,32
13,0,3,21,4,1.1017844762901652,75.296,7,32
13,0,3,21,4,1.0959786410742798,48.032000000000004,7,33
13,0,3,21,4,1.0937703695709762,35.36000000000001,7,34
13,0,3,21,4,1.089429017196603,44.00000000000001,7,35
13,0,3,21,4,1.0890550943942792,45.376000000000005,7,36
13,0,3,21,4,1.0850493071690832,54.304,7,37
13,0,3,21,4,1.0813781951872143,34.400000000000006,7,38
13,0,3,21,4,1.0783059833034705,32.64000000000001,7,39
13,0,3,21,4,1.0702739541974144,50.016000000000005,7,40
